SPECID,SCORE
G12_Y2_004_294,1.56801403854693
G12_Y1_CX2_377,1.5673515988054
G15_Y4_202_196,1.56717672835276
G09_Y1_FN2_342,1.56705861053808
G15_Y3_017_294,1.56565127538781
G02_Y4_025_294,1.56534006516397
G09_Y1_IS2_336,1.56510200912857
G09_Y1_DN2_343,1.56499570574533
G12_Y1_AS2_119,1.56497054636418
G15_Y1_CS2_369,1.56496492100705
G15_Y3_033_001,1.56460581376229
G15_Y3_002_278,1.56455404321855
G15_Y6_108_016,1.56355829987703
G15_Y1_CN2_019,1.56176135502471
G02_Y5_089_029,1.56114082265025
G15_Y1_CX1_009,1.5610454205787
G09_Y1_HN2_067,1.56032213314152
G15_Y1_AS1_098,1.56030807616678
G15_Y1_FS2_391,1.55863617984695
G15_Y2_013_192,1.5586099401606
G02_Y4_036_011,1.55746784934084
G15_Y1_DS2_125,1.55691278232147
G15_Y3_032_136,1.55623999083445
G02_Y5_084_010,1.55585820902472
G09_Y4_214_372,1.55515833594063
G15_Y1_DS1_277,1.55497883629881
G09_Y1_FN2_260,1.55490165926273
G02_Y4_036_031,1.55440457960551
G12_Y1_IN1_022,1.55438980879839
G09_Y4_207_201,1.55408611677113
G15_Y2_009_129,1.55339458581272
G09_Y1_EX1_021,1.55317478150652
G12_Y6_050_014,1.55295158919298
G15_Y1_CS1_399,1.55279380853391
G09_Y4_215_083,1.55241081900406
G09_Y1_DX2_002,1.55223387814564
G09_Y1_CS1_241,1.55175177875703
G15_Y2_004_397,1.55065624115971
G15_Y6_085_018,1.55009981805713
G15_Y1_FS1_102,1.54986836207158
G15_Y4_213_068,1.54935712592159
G12_Y3_034_020,1.5488546846805
G09_Y2_029_162,1.54790011846181
G09_Y4_214_247,1.54764317953887
G15_Y4_219_377,1.54537258134967
G02_Y3_002_040,1.54517625964614
G15_Y1_DN2_034,1.54493932034318
G09_Y6_093_017,1.54351210327918
G15_Y1_BN1_253,1.54212962133444
G12_Y1_IN1_168,1.54185474294286
G12_Y4_206_252,1.5417038949266
G12_Y6_055_155,1.54169995888297
G02_Y3_015_368,1.5411131458596
G09_Y4_261_384,1.54083025126308
G12_Y4_204_193,1.53990580852384
G09_Y4_212_116,1.53972381786285
G09_Y4_214_162,1.53911741420465
G09_Y6_068_265,1.5387441251928
G02_Y3_018_244,1.53784992553777
G15_Y2_009_034,1.53656023855364
G15_Y4_204_018,1.53653289058001
G15_Y6_104_137,1.53651755495223
G12_Y3_020_178,1.53632800376702
G12_Y1_FS1_387,1.53592473933449
G09_Y2_015_009,1.53507896577459
G02_Y5_072_021,1.53415597381783
G12_Y1_CN1_110,1.53359665791671
G09_Y4_207_078,1.53358928481061
G12_Y4_208_392,1.53352555597375
G09_Y2_027_176,1.53315905205167
G15_Y4_205_257,1.53308311299951
G02_Y4_027_004,1.53295204305346
G09_Y4_207_370,1.53239580369573
G15_Y1_CN2_043,1.53223761801171
G12_Y1_AX1_337,1.53184458595984
G15_Y6_081_016,1.53121406166313
G12_Y3_013_136,1.5302961065054
G15_Y4_202_001,1.52972879683348
G09_Y4_212_347,1.52964517271512
G09_Y1_GN2_362,1.52962373211182
G15_Y6_084_235,1.52961772774316
G15_Y6_088_125,1.52954419520145
G15_Y4_204_231,1.52895365697056
G15_Y3_007_333,1.5283979854095
G15_Y3_011_298,1.52808715584096
G15_Y1_FN2_395,1.52806282788971
G15_Y1_HS2_167,1.52756282812712
G09_Y1_GS1_383,1.52685221670661
G09_Y1_DX1_117,1.52672345455392
G15_Y4_209_010,1.5265878161282
G15_Y1_CN2_042,1.52559459120986
G09_Y1_FS2_387,1.52553954203385
G02_Y5_060_294,1.52516690075085
G15_Y6_070_155,1.52478195785012
G12_Y1_DS2_367,1.52476711940636
G02_Y4_042_330,1.52475449250815
G09_Y4_215_074,1.52462450888066
G02_Y5_085_294,1.52452585889806
G15_Y3_029_263,1.52406125715035
G09_Y1_DX1_335,1.5240380389162
G09_Y2_030_096,1.52359740680083
G02_Y4_036_329,1.52346747577714
G02_Y3_015_361,1.52337227662764
G15_Y6_100_268,1.52325181429318
G12_Y5_011_189,1.52302728746731
G15_Y3_037_172,1.52257762809288
G09_Y1_DS2_242,1.52205694926482
G15_Y4_234_367,1.52146471040469
G09_Y4_206_184,1.52144925711139
G15_Y4_204_071,1.52123746309962
G15_Y3_001_234,1.52033808760571
G12_Y6_086_254,1.52017572875666
G02_Y5_086_001,1.5201572018298
G15_Y6_095_028,1.51991962080613
G12_Y2_037_369,1.51900831590563
G02_Y5_076_030,1.51890818378211
G02_Y4_042_185,1.51883049800408
G12_Y1_ND6_319,1.5180883554841
G09_Y4_225_243,1.51776849204211
G02_Y4_044_377,1.51774751703842
G15_Y5_003_005,1.51774696544539
G02_Y5_094_379,1.51771551312292
G12_Y1_FN1_388,1.51732122279038
G15_Y6_097_228,1.51570930134675
G12_Y4_205_186,1.51520383038797
G02_Y3_015_281,1.51516019363861
G15_Y1_IS2_257,1.51222500450199
G12_Y3_008_173,1.51210816153041
G15_Y2_008_008,1.51048217407963
G15_Y3_008_160,1.5104414029071
G15_Y3_033_006,1.51043195215095
G02_Y5_114_030,1.50999192259226
G12_Y1_EN1_242,1.50967909551798
G02_Y4_026_316,1.50963208664759
G09_Y1_BN2_244,1.50956939862283
G02_Y3_006_229,1.50951411372651
G15_Y4_205_017,1.509147264009
G15_Y1_CN1_342,1.50911224864727
G15_Y6_074_025,1.50753173186323
G12_Y4_209_279,1.50705564241652
G02_Y5_105_396,1.50704680114319
G15_Y6_088_070,1.50655345748915
G15_Y1_IS2_004,1.50648627892103
G15_Y6_086_275,1.50638171130023
G15_Y3_033_012,1.5060283759148
G02_Y4_042_352,1.50580591526568
G12_Y2_018_028,1.5054714911936
G12_Y1_DX2_256,1.50399254193198
G12_Y4_204_046,1.5034542245047
G02_Y4_042_233,1.50338536416079
G15_Y4_229_368,1.50334151991692
G15_Y6_089_302,1.50312999546415
G09_Y2_029_202,1.50261979701346
G12_Y6_054_244,1.50241162869487
G15_Y1_AS2_231,1.50186427004077
G15_Y3_029_113,1.50154398099718
G12_Y1_GS1_236,1.5014280194176
G12_Y1_HS2_344,1.50098208957308
G12_Y2_041_076,1.50000670914422
G15_Y1_DS2_093,1.4997041307224
G12_Y6_041_115,1.4995975407953
G09_Y4_208_024,1.49956901230098
G15_Y3_039_136,1.49950754455002
G15_Y4_203_204,1.49943802877413
G09_Y4_226_241,1.49934540943675
G09_Y1_GN2_233,1.49932275717138
G15_Y2_023_131,1.49920957121227
G15_Y2_023_201,1.4991525241846
G15_Y3_036_130,1.49913482084988
G15_Y1_AN1_280,1.49896949815924
G09_Y4_211_254,1.49864709232015
G12_Y1_AX1_169,1.49843143615013
G15_Y5_029_315,1.49841202329389
G15_Y1_GN2_002,1.49818531496287
G15_Y5_035_253,1.49798977832103
G15_Y6_084_371,1.49769657875426
G15_Y2_014_363,1.49760609174254
G15_Y5_022_393,1.49712241702905
G15_Y2_012_175,1.49696950911601
G15_Y1_IN2_009,1.49696804899779
G09_Y1_BN1_168,1.49645313512141
G09_Y4_225_146,1.49584874032551
G15_Y1_CX1_109,1.49574420339278
G15_Y2_022_094,1.49495569904331
G02_Y3_019_117,1.49438353648322
G15_Y1_FS1_251,1.49418773626056
G09_Y4_218_101,1.49399435983711
G15_Y3_007_108,1.49381584175133
G15_Y3_007_245,1.49318245362337
G09_Y1_FS1_089,1.49315555933753
G09_Y1_DS2_117,1.49265212654286
G12_Y1_ND4_084,1.49231557756082
G02_Y6_008_028,1.49170799518401
G15_Y6_088_215,1.49166325874183
G12_Y4_204_133,1.49133659693267
G15_Y1_BN2_091,1.49127838606977
G15_Y6_101_302,1.49104798374961
G09_Y4_208_135,1.4906552303237
G09_Y4_215_117,1.49060421286334
G09_Y2_025_082,1.49034395016519
G09_Y2_023_040,1.49026676832855
G15_Y2_012_186,1.49007712329781
G09_Y1_CX1_184,1.48995260438015
G15_Y4_206_006,1.48938427551446
G02_Y4_030_113,1.48927803302188
G15_Y3_036_246,1.48816112702776
G02_Y4_039_225,1.48755905864251
G02_Y5_114_376,1.48677117308448
G09_Y4_248_003,1.4866045349903
G02_Y4_043_167,1.48627837535919
G15_Y6_088_251,1.48604894443864
G15_Y4_231_397,1.48548979478046
G15_Y3_050_373,1.48518093854839
G09_Y1_GX1_245,1.48502014879646
G12_Y6_073_365,1.48477505121469
G15_Y2_013_211,1.48467596522386
G15_Y1_DN2_039,1.48413798792279
G15_Y2_020_099,1.48412436312097
G15_Y1_BS1_086,1.48261770896638
G15_Y3_007_072,1.48238515065729
G02_Y4_038_333,1.4822937285869
G02_Y3_014_030,1.48209629212298
G12_Y4_209_349,1.48181482026088
G15_Y6_101_305,1.48176370157195
G15_Y1_CN2_241,1.48156733536303
G02_Y4_036_237,1.48130832182307
G15_Y1_EN2_267,1.48120857160726
G12_Y2_021_131,1.48096144123636
G12_Y2_032_394,1.48093517442485
G12_Y1_EX1_238,1.48089035321331
G15_Y4_218_394,1.4806148679481
G15_Y6_097_230,1.4805260885884
G02_Y5_088_029,1.48051774111014
G15_Y1_GN2_375,1.48037989514985
G15_Y2_019_077,1.48014898218231
G15_Y1_EN1_007,1.48005617336446
G02_Y5_080_360,1.47996891387452
G15_Y4_212_032,1.47962921373853
G02_Y3_013_373,1.47916500410469
G15_Y4_212_187,1.4788072857402
G15_Y2_022_252,1.47809453664076
G15_Y2_009_212,1.47748375376452
G09_Y1_IS2_022,1.47721831260714
G02_Y4_028_003,1.47707514537602
G15_Y2_020_045,1.47685180994569
G15_Y6_108_021,1.4764387901738
G15_Y4_206_398,1.47594558195138
G09_Y4_215_246,1.47591823983211
G02_Y4_034_330,1.47580248275442
G12_Y1_FN1_335,1.4757597003634
G09_Y4_212_383,1.47574528948764
G15_Y2_023_224,1.47566059659374
G15_Y1_EN2_219,1.47557981966596
G15_Y6_074_343,1.47509126298589
G12_Y1_AX2_169,1.47489152116126
G12_Y1_CX2_242,1.47429725288683
G02_Y4_043_374,1.47401572122181
G15_Y6_093_013,1.47377268865558
G15_Y4_204_261,1.47365305631956
G02_Y5_060_064,1.47272320468398
G09_Y4_206_141,1.47240195490848
G09_Y1_IN2_091,1.47240137936292
G15_Y2_022_045,1.47233198318794
G15_Y2_020_346,1.47200603044885
G15_Y2_020_204,1.47198734901354
G12_Y1_IS1_283,1.47105630642597
G09_Y4_248_178,1.47034472803772
G15_Y3_032_014,1.47006118990904
G12_Y1_AN1_154,1.46991409744027
G12_Y1_CS2_168,1.46981705178484
G15_Y4_204_346,1.46942041431853
G02_Y5_057_055,1.46937058023205
G15_Y6_100_047,1.46911308293046
G02_Y4_042_246,1.46883164871667
G15_Y2_014_214,1.4684968537663
G15_Y1_CN2_210,1.46830713326543
G09_Y1_DN2_258,1.46823290269411
G02_Y5_088_024,1.46807639635241
G15_Y4_204_105,1.46743002400036
G09_Y4_228_347,1.46680077831782
G09_Y4_223_129,1.46657185756115
G12_Y5_020_345,1.46561303760272
G09_Y1_HS1_277,1.46559414552689
G15_Y1_GN2_341,1.4652514548025
G15_Y4_227_245,1.46521456446451
G02_Y5_088_023,1.46516610610001
G09_Y1_GS2_086,1.46472723863242
G15_Y4_230_358,1.46461501040158
G15_Y2_011_055,1.46439263583656
G15_Y3_040_289,1.46405498966652
G15_Y4_203_352,1.46401991246978
G09_Y4_230_346,1.46378017427644
G15_Y1_DN1_063,1.46361926983029
G09_Y2_031_311,1.46350832290296
G09_Y2_015_059,1.46327671624607
G09_Y5_001_392,1.46322524895479
G02_Y5_050_386,1.46302394904684
G02_Y4_035_087,1.46272609251516
G15_Y3_007_335,1.46258143935957
G15_Y2_022_104,1.46225930181485
G15_Y1_HN2_136,1.46212986266632
G02_Y4_042_343,1.46194809024741
G15_Y4_212_173,1.46188670210957
G02_Y5_072_018,1.46149079154557
G02_Y5_091_235,1.46126789344219
G15_Y1_GX2_382,1.46026858671322
G02_Y4_030_199,1.45986863861515
G15_Y2_011_188,1.4597249903709
G15_Y1_IN2_106,1.45934799737309
G02_Y5_086_195,1.45904650391248
G12_Y4_205_201,1.45903019035568
G15_Y3_007_313,1.45900790449181
G15_Y2_022_067,1.45874175919378
G15_Y2_007_056,1.4585802540968
G12_Y2_041_229,1.45803267460158
G09_Y1_GN2_210,1.45788835080743
G02_Y5_073_106,1.45786591351094
G15_Y1_CN2_070,1.45760572329323
G15_Y3_017_227,1.45716750662891
G12_Y6_056_022,1.45714696282436
G09_Y4_214_085,1.45688674776045
G09_Y2_012_072,1.45681251290728
G12_Y6_053_368,1.4567818295025
G02_Y4_042_053,1.45655066148988
G09_Y6_068_379,1.45633331553472
G15_Y4_211_119,1.45607566614724
G02_Y4_036_372,1.45596177902013
G02_Y5_088_053,1.45582634828076
G02_Y4_027_005,1.45443055828163
G15_Y6_088_317,1.45415691302886
G15_Y1_FN2_236,1.45402479744486
G09_Y4_214_279,1.45370769462867
G12_Y3_039_106,1.45325065183503
G02_Y6_005_376,1.45302393030091
G15_Y4_214_175,1.45272565405737
G15_Y3_016_012,1.45265864543469
G09_Y5_015_069,1.45210603544429
G12_Y4_204_179,1.45194309145754
G09_Y2_042_235,1.45170982458449
G02_Y3_002_030,1.45155385939107
G15_Y2_018_134,1.45123130897241
G09_Y1_FN2_262,1.4510740589424
G15_Y2_007_068,1.45067242072236
G15_Y3_032_008,1.45031489182572
G15_Y6_073_391,1.45028472059689
G09_Y1_HN1_277,1.45019103082516
G09_Y1_FN2_292,1.44917229256168
G15_Y4_203_330,1.44900739754978
G09_Y1_CN1_394,1.44897129739398
G15_Y2_013_010,1.44891987151181
G15_Y1_IS2_027,1.44859807470506
G15_Y1_GN2_017,1.44856740904967
G15_Y1_DS2_260,1.44849777375964
G15_Y1_IS2_341,1.44816483459615
G09_Y3_015_220,1.44759631085523
G15_Y5_028_055,1.44699158527815
G15_Y1_CS2_159,1.44686388278429
G09_Y4_215_367,1.44656310538389
G09_Y1_HN2_221,1.44655474838695
G02_Y4_044_234,1.44639673889817
G09_Y4_215_037,1.44631790235648
G02_Y4_037_225,1.44586215491985
G09_Y1_GN2_331,1.44585470063138
G15_Y6_088_141,1.44574928039635
G15_Y2_017_264,1.44507290856045
G09_Y4_230_340,1.4448040996334
G12_Y1_DS2_373,1.4445287449287
G02_Y6_005_352,1.44442475827309
G09_Y1_EN2_153,1.44427963909488
G15_Y1_AX2_376,1.44368658540421
G09_Y1_HS2_370,1.44335010517751
G09_Y4_215_070,1.44330130137488
G02_Y5_109_088,1.44318543628366
G15_Y1_IS2_255,1.44286467048471
G15_Y2_008_104,1.44286077116226
G12_Y5_027_096,1.44285206778106
G09_Y1_IN2_170,1.44159279326264
G15_Y1_DS2_273,1.44158300280281
G15_Y2_022_016,1.441534181448
G02_Y5_088_018,1.44153251786145
G02_Y6_003_102,1.44147902123721
G12_Y1_IS1_009,1.44133322545173
G09_Y1_HN2_363,1.44075616872446
G15_Y6_082_386,1.44071729655318
G02_Y5_075_238,1.44070618266866
G15_Y2_020_035,1.44049665927611
G02_Y4_043_017,1.44047798007857
G15_Y3_006_081,1.44046409614816
G09_Y4_207_371,1.44033097802482
G02_Y5_084_049,1.4400515300892
G15_Y2_008_244,1.43956022796642
G15_Y3_007_310,1.43935191746857
G12_Y3_001_320,1.43910379051063
G15_Y4_207_048,1.43901401238164
G12_Y1_ES2_155,1.43891332806406
G15_Y2_021_011,1.43878647626027
G02_Y6_005_332,1.43862118819014
